"ym","mdl","variable","value"
2017-01-01,"comm","V28",4572400
2017-02-01,"comm","V28",4736000
2017-03-01,"comm","V28",4907600
2017-04-01,"comm","V28",5096400
2017-05-01,"comm","V28",5255600
2017-06-01,"comm","V28",5426000
2017-07-01,"comm","V28",5635200
2017-08-01,"comm","V28",5865600
2017-09-01,"comm","V28",6086800
2017-10-01,"comm","V28",6274800
2017-11-01,"comm","V28",6494800
2017-12-01,"comm","V28",6712800
2018-01-01,"comm","V28",6819600
2018-02-01,"comm","V28",6911600
2018-03-01,"comm","V28",7019200
2018-04-01,"comm","V28",7124000
2018-05-01,"comm","V28",7239600
2018-06-01,"comm","V28",7375200
2018-07-01,"comm","V28",7478400
2018-08-01,"comm","V28",7601200
2018-09-01,"comm","V28",7736400
2018-10-01,"comm","V28",7844800
2018-11-01,"comm","V28",7964800
2018-12-01,"comm","V28",8084800
2016-01-01,"comm","V29",2469600
2016-02-01,"comm","V29",2589600
2016-03-01,"comm","V29",2740400
2016-04-01,"comm","V29",2882800
2016-05-01,"comm","V29",3039200
2016-06-01,"comm","V29",3222000
2016-07-01,"comm","V29",3380800
2016-08-01,"comm","V29",3563600
2016-09-01,"comm","V29",3764000
2016-10-01,"comm","V29",3972800
2016-11-01,"comm","V29",4194000
2016-12-01,"comm","V29",4415600
2017-01-01,"comm","V29",4576000
2017-02-01,"comm","V29",4756800
2017-03-01,"comm","V29",4934400
2017-04-01,"comm","V29",5125600
2017-05-01,"comm","V29",5337200
2017-06-01,"comm","V29",5512800
2017-07-01,"comm","V29",5696400
2017-08-01,"comm","V29",5919600
2017-09-01,"comm","V29",6152800
2017-10-01,"comm","V29",6391600
2017-11-01,"comm","V29",6575200
2017-12-01,"comm","V29",6817200
2018-01-01,"comm","V29",6950000
2018-02-01,"comm","V29",7120800
2018-03-01,"comm","V29",7260000
2018-04-01,"comm","V29",7374000
2018-05-01,"comm","V29",7568400
2018-06-01,"comm","V29",7713600
2018-07-01,"comm","V29",7832800
2018-08-01,"comm","V29",7945200
2018-09-01,"comm","V29",8125200
2018-10-01,"comm","V29",8270800
2018-11-01,"comm","V29",8408000
2018-12-01,"comm","V29",8564400
2016-01-01,"comm","V30",2469600
2016-02-01,"comm","V30",2605600
2016-03-01,"comm","V30",2744400
2016-04-01,"comm","V30",2896400
2016-05-01,"comm","V30",3059200
2016-06-01,"comm","V30",3226000
2016-07-01,"comm","V30",3405200
2016-08-01,"comm","V30",3588000
2016-09-01,"comm","V30",3772800
2016-10-01,"comm","V30",3975600
2016-11-01,"comm","V30",4182000
2016-12-01,"comm","V30",4403600
2017-01-01,"comm","V30",4566800
2017-02-01,"comm","V30",4708400
2017-03-01,"comm","V30",4908800
2017-04-01,"comm","V30",5062000
2017-05-01,"comm","V30",5240000
2017-06-01,"comm","V30",5454000
2017-07-01,"comm","V30",5643200
2017-08-01,"comm","V30",5864000
2017-09-01,"comm","V30",6081600
2017-10-01,"comm","V30",6331200
2017-11-01,"comm","V30",6589600
2017-12-01,"comm","V30",6846800
2018-01-01,"comm","V30",6970000
2018-02-01,"comm","V30",7119200
2018-03-01,"comm","V30",7262000
2018-04-01,"comm","V30",7388400
2018-05-01,"comm","V30",7493200
2018-06-01,"comm","V30",7593200
2018-07-01,"comm","V30",7752400
2018-08-01,"comm","V30",7906000
2018-09-01,"comm","V30",8008400
2018-10-01,"comm","V30",8164800
2018-11-01,"comm","V30",8301200
2018-12-01,"comm","V30",8455600
2016-01-01,"comm","V31",2469600
2016-02-01,"comm","V31",2592400
2016-03-01,"comm","V31",2726400
2016-04-01,"comm","V31",2862800
2016-05-01,"comm","V31",3031600
2016-06-01,"comm","V31",3200400
2016-07-01,"comm","V31",3376400
2016-08-01,"comm","V31",3565600
2016-09-01,"comm","V31",3752800
2016-10-01,"comm","V31",3975200
2016-11-01,"comm","V31",4180400
2016-12-01,"comm","V31",4401200
2017-01-01,"comm","V31",4549600
2017-02-01,"comm","V31",4727600
2017-03-01,"comm","V31",4914800
2017-04-01,"comm","V31",5085600
2017-05-01,"comm","V31",5262000
2017-06-01,"comm","V31",5477600
2017-07-01,"comm","V31",5701200
2017-08-01,"comm","V31",5896800
2017-09-01,"comm","V31",6110000
2017-10-01,"comm","V31",6286400
2017-11-01,"comm","V31",6501200
2017-12-01,"comm","V31",6760000
2018-01-01,"comm","V31",6836400
2018-02-01,"comm","V31",6951600
2018-03-01,"comm","V31",7090000
2018-04-01,"comm","V31",7194000
2018-05-01,"comm","V31",7330400
2018-06-01,"comm","V31",7450400
2018-07-01,"comm","V31",7606000
2018-08-01,"comm","V31",7714400
2018-09-01,"comm","V31",7848800
2018-10-01,"comm","V31",7981200
2018-11-01,"comm","V31",8097200
2018-12-01,"comm","V31",8270800
2016-01-01,"comm","V32",2469600
2016-02-01,"comm","V32",2599600
2016-03-01,"comm","V32",2735600
2016-04-01,"comm","V32",2882400
2016-05-01,"comm","V32",3035200
2016-06-01,"comm","V32",3205600
2016-07-01,"comm","V32",3384400
2016-08-01,"comm","V32",3567200
2016-09-01,"comm","V32",3750800
2016-10-01,"comm","V32",3963200
2016-11-01,"comm","V32",4181600
2016-12-01,"comm","V32",4420000
2017-01-01,"comm","V32",4581200
2017-02-01,"comm","V32",4746400
2017-03-01,"comm","V32",4914800
2017-04-01,"comm","V32",5091200
2017-05-01,"comm","V32",5246800
2017-06-01,"comm","V32",5434400
2017-07-01,"comm","V32",5631600
2017-08-01,"comm","V32",5864400
2017-09-01,"comm","V32",6092800
2017-10-01,"comm","V32",6327600
2017-11-01,"comm","V32",6527200
2017-12-01,"comm","V32",6797600
2018-01-01,"comm","V32",6964000
2018-02-01,"comm","V32",7112000
2018-03-01,"comm","V32",7241200
2018-04-01,"comm","V32",7408800
2018-05-01,"comm","V32",7537200
2018-06-01,"comm","V32",7682400
2018-07-01,"comm","V32",7822800
2018-08-01,"comm","V32",7983200
2018-09-01,"comm","V32",8140800
2018-10-01,"comm","V32",8256800
2018-11-01,"comm","V32",8459200
2018-12-01,"comm","V32",8618400
2016-01-01,"comm","V33",2469600
2016-02-01,"comm","V33",2594800
2016-03-01,"comm","V33",2732800
2016-04-01,"comm","V33",2875600
2016-05-01,"comm","V33",3026000
2016-06-01,"comm","V33",3189200
2016-07-01,"comm","V33",3352400
2016-08-01,"comm","V33",3526800
2016-09-01,"comm","V33",3740400
2016-10-01,"comm","V33",3958000
2016-11-01,"comm","V33",4175200
2016-12-01,"comm","V33",4401600
2017-01-01,"comm","V33",4582800
2017-02-01,"comm","V33",4743600
2017-03-01,"comm","V33",4922800
2017-04-01,"comm","V33",5086000
2017-05-01,"comm","V33",5265600
2017-06-01,"comm","V33",5446400
2017-07-01,"comm","V33",5657600
2017-08-01,"comm","V33",5847200
2017-09-01,"comm","V33",6048000
2017-10-01,"comm","V33",6264000
2017-11-01,"comm","V33",6502800
2017-12-01,"comm","V33",6733600
2018-01-01,"comm","V33",6846000
2018-02-01,"comm","V33",6985200
2018-03-01,"comm","V33",7093600
2018-04-01,"comm","V33",7232800
2018-05-01,"comm","V33",7387200
2018-06-01,"comm","V33",7505200
2018-07-01,"comm","V33",7609200
2018-08-01,"comm","V33",7754800
2018-09-01,"comm","V33",7885200
2018-10-01,"comm","V33",8025600
2018-11-01,"comm","V33",8156400
2018-12-01,"comm","V33",8244000
2016-01-01,"comm","V34",2469600
2016-02-01,"comm","V34",2608800
2016-03-01,"comm","V34",2741200
2016-04-01,"comm","V34",2882800
2016-05-01,"comm","V34",3031200
2016-06-01,"comm","V34",3202400
2016-07-01,"comm","V34",3368000
2016-08-01,"comm","V34",3555200
2016-09-01,"comm","V34",3757600
2016-10-01,"comm","V34",3965200
2016-11-01,"comm","V34",4186800
2016-12-01,"comm","V34",4410400
2017-01-01,"comm","V34",4574800
2017-02-01,"comm","V34",4723200
2017-03-01,"comm","V34",4904400
2017-04-01,"comm","V34",5082000
2017-05-01,"comm","V34",5249200
2017-06-01,"comm","V34",5434000
2017-07-01,"comm","V34",5638400
2017-08-01,"comm","V34",5828000
2017-09-01,"comm","V34",6075200
2017-10-01,"comm","V34",6317200
2017-11-01,"comm","V34",6532400
2017-12-01,"comm","V34",6781200
2018-01-01,"comm","V34",6880000
2018-02-01,"comm","V34",6954800
2018-03-01,"comm","V34",7072800
2018-04-01,"comm","V34",7168400
2018-05-01,"comm","V34",7261600
2018-06-01,"comm","V34",7406000
2018-07-01,"comm","V34",7528800
2018-08-01,"comm","V34",7640000
2018-09-01,"comm","V34",7790800
2018-10-01,"comm","V34",7960400
2018-11-01,"comm","V34",8142800
2018-12-01,"comm","V34",8295200
2016-01-01,"comm","V35",2469600
2016-02-01,"comm","V35",2602800
2016-03-01,"comm","V35",2743200
2016-04-01,"comm","V35",2881200
2016-05-01,"comm","V35",3027600
2016-06-01,"comm","V35",3180800
2016-07-01,"comm","V35",3342400
2016-08-01,"comm","V35",3535600
2016-09-01,"comm","V35",3719600
2016-10-01,"comm","V35",3913200
2016-11-01,"comm","V35",4118000
2016-12-01,"comm","V35",4318000
2017-01-01,"comm","V35",4494400
2017-02-01,"comm","V35",4622800
2017-03-01,"comm","V35",4780400
2017-04-01,"comm","V35",4960800
2017-05-01,"comm","V35",5154000
2017-06-01,"comm","V35",5338400
2017-07-01,"comm","V35",5544800
2017-08-01,"comm","V35",5762800
2017-09-01,"comm","V35",6001600
2017-10-01,"comm","V35",6213600
2017-11-01,"comm","V35",6431600
2017-12-01,"comm","V35",6691200
2018-01-01,"comm","V35",6829200
2018-02-01,"comm","V35",6912800
2018-03-01,"comm","V35",7005200
2018-04-01,"comm","V35",7148000
2018-05-01,"comm","V35",7284400
2018-06-01,"comm","V35",7417200
2018-07-01,"comm","V35",7540000
2018-08-01,"comm","V35",7695600
2018-09-01,"comm","V35",7843600
2018-10-01,"comm","V35",7979200
2018-11-01,"comm","V35",8121600
2018-12-01,"comm","V35",8286000
2016-01-01,"comm","V36",2469600
2016-02-01,"comm","V36",2597600
2016-03-01,"comm","V36",2734400
2016-04-01,"comm","V36",2890000
2016-05-01,"comm","V36",3027200
2016-06-01,"comm","V36",3181600
2016-07-01,"comm","V36",3348800
2016-08-01,"comm","V36",3544800
2016-09-01,"comm","V36",3732000
2016-10-01,"comm","V36",3927200
2016-11-01,"comm","V36",4138800
2016-12-01,"comm","V36",4375200
2017-01-01,"comm","V36",4556800
2017-02-01,"comm","V36",4747200
2017-03-01,"comm","V36",4925200
2017-04-01,"comm","V36",5086000
2017-05-01,"comm","V36",5262800
2017-06-01,"comm","V36",5422800
2017-07-01,"comm","V36",5592000
2017-08-01,"comm","V36",5771200
2017-09-01,"comm","V36",5959600
2017-10-01,"comm","V36",6158800
2017-11-01,"comm","V36",6375200
2017-12-01,"comm","V36",6614000
2018-01-01,"comm","V36",6744000
2018-02-01,"comm","V36",6851600
2018-03-01,"comm","V36",6964000
2018-04-01,"comm","V36",7090000
2018-05-01,"comm","V36",7226800
2018-06-01,"comm","V36",7356400
2018-07-01,"comm","V36",7494400
2018-08-01,"comm","V36",7580000
2018-09-01,"comm","V36",7701600
2018-10-01,"comm","V36",7834800
2018-11-01,"comm","V36",7949200
2018-12-01,"comm","V36",8078000
2016-01-01,"comm","V37",2469600
2016-02-01,"comm","V37",2603600
2016-03-01,"comm","V37",2739600
2016-04-01,"comm","V37",2891600
2016-05-01,"comm","V37",3042000
2016-06-01,"comm","V37",3208400
2016-07-01,"comm","V37",3382400
2016-08-01,"comm","V37",3565200
2016-09-01,"comm","V37",3777200
2016-10-01,"comm","V37",3984800
2016-11-01,"comm","V37",4195600
2016-12-01,"comm","V37",4432800
2017-01-01,"comm","V37",4603600
2017-02-01,"comm","V37",4773600
2017-03-01,"comm","V37",4939600
2017-04-01,"comm","V37",5134400
2017-05-01,"comm","V37",5324400
2017-06-01,"comm","V37",5517600
2017-07-01,"comm","V37",5718800
2017-08-01,"comm","V37",5929600
2017-09-01,"comm","V37",6148000
2017-10-01,"comm","V37",6388800
2017-11-01,"comm","V37",6629600
2017-12-01,"comm","V37",6896400
2018-01-01,"comm","V37",7030800
2018-02-01,"comm","V37",7144000
2018-03-01,"comm","V37",7259600
2018-04-01,"comm","V37",7379200
2018-05-01,"comm","V37",7536000
2018-06-01,"comm","V37",7662800
2018-07-01,"comm","V37",7834400
2018-08-01,"comm","V37",7957200
2018-09-01,"comm","V37",8152400
2018-10-01,"comm","V37",8277600
2018-11-01,"comm","V37",8444400
2018-12-01,"comm","V37",8580400
2016-01-01,"comm","V38",2469600
2016-02-01,"comm","V38",2603600
2016-03-01,"comm","V38",2751600
2016-04-01,"comm","V38",2890800
2016-05-01,"comm","V38",3042400
2016-06-01,"comm","V38",3216400
2016-07-01,"comm","V38",3383600
2016-08-01,"comm","V38",3558000
2016-09-01,"comm","V38",3751600
2016-10-01,"comm","V38",3948400
2016-11-01,"comm","V38",4161600
2016-12-01,"comm","V38",4385600
2017-01-01,"comm","V38",4527200
2017-02-01,"comm","V38",4702000
2017-03-01,"comm","V38",4847600
2017-04-01,"comm","V38",5006000
2017-05-01,"comm","V38",5170000
2017-06-01,"comm","V38",5363600
2017-07-01,"comm","V38",5577600
2017-08-01,"comm","V38",5776800
2017-09-01,"comm","V38",6006000
2017-10-01,"comm","V38",6227600
2017-11-01,"comm","V38",6425600
2017-12-01,"comm","V38",6670000
2018-01-01,"comm","V38",6822400
2018-02-01,"comm","V38",6953200
2018-03-01,"comm","V38",7075200
2018-04-01,"comm","V38",7202400
2018-05-01,"comm","V38",7359200
2018-06-01,"comm","V38",7509200
2018-07-01,"comm","V38",7646000
2018-08-01,"comm","V38",7799600
2018-09-01,"comm","V38",7956000
2018-10-01,"comm","V38",8093200
2018-11-01,"comm","V38",8233200
2018-12-01,"comm","V38",8412400
2016-01-01,"comm","V39",2469600
2016-02-01,"comm","V39",2606800
2016-03-01,"comm","V39",2746800
2016-04-01,"comm","V39",2890400
2016-05-01,"comm","V39",3043200
2016-06-01,"comm","V39",3204800
2016-07-01,"comm","V39",3368800
2016-08-01,"comm","V39",3565600
2016-09-01,"comm","V39",3733600
2016-10-01,"comm","V39",3918400
2016-11-01,"comm","V39",4142000
2016-12-01,"comm","V39",4359600
2017-01-01,"comm","V39",4518000
2017-02-01,"comm","V39",4662400
2017-03-01,"comm","V39",4819600
2017-04-01,"comm","V39",4986000
2017-05-01,"comm","V39",5170400
2017-06-01,"comm","V39",5360400
2017-07-01,"comm","V39",5574000
2017-08-01,"comm","V39",5778000
2017-09-01,"comm","V39",5978000
2017-10-01,"comm","V39",6220800
2017-11-01,"comm","V39",6467200
2017-12-01,"comm","V39",6687600
2018-01-01,"comm","V39",6834000
2018-02-01,"comm","V39",6964400
2018-03-01,"comm","V39",7103200
2018-04-01,"comm","V39",7229200
2018-05-01,"comm","V39",7366000
2018-06-01,"comm","V39",7501600
2018-07-01,"comm","V39",7618800
2018-08-01,"comm","V39",7735600
2018-09-01,"comm","V39",7855600
2018-10-01,"comm","V39",8012400
2018-11-01,"comm","V39",8166000
2018-12-01,"comm","V39",8278400
2016-01-01,"comm","V40",2469600
2016-02-01,"comm","V40",2616000
2016-03-01,"comm","V40",2756400
2016-04-01,"comm","V40",2915600
2016-05-01,"comm","V40",3069200
2016-06-01,"comm","V40",3240400
2016-07-01,"comm","V40",3421600
2016-08-01,"comm","V40",3606000
2016-09-01,"comm","V40",3797200
2016-10-01,"comm","V40",4021200
2016-11-01,"comm","V40",4228400
2016-12-01,"comm","V40",4445600
2017-01-01,"comm","V40",4617200
2017-02-01,"comm","V40",4784000
2017-03-01,"comm","V40",4946800
2017-04-01,"comm","V40",5122800
2017-05-01,"comm","V40",5301200
2017-06-01,"comm","V40",5506000
2017-07-01,"comm","V40",5735600
2017-08-01,"comm","V40",5928400
2017-09-01,"comm","V40",6148400
2017-10-01,"comm","V40",6370400
2017-11-01,"comm","V40",6608400
2017-12-01,"comm","V40",6858400
2018-01-01,"comm","V40",6978800
2018-02-01,"comm","V40",7102800
2018-03-01,"comm","V40",7267600
2018-04-01,"comm","V40",7386000
2018-05-01,"comm","V40",7502800
2018-06-01,"comm","V40",7645600
2018-07-01,"comm","V40",7811200
2018-08-01,"comm","V40",7954800
2018-09-01,"comm","V40",8102800
2018-10-01,"comm","V40",8184400
2018-11-01,"comm","V40",8298000
2018-12-01,"comm","V40",8472000
2016-01-01,"comm","V41",2469600
2016-02-01,"comm","V41",2603600
2016-03-01,"comm","V41",2739200
2016-04-01,"comm","V41",2879600
2016-05-01,"comm","V41",3040800
2016-06-01,"comm","V41",3207600
2016-07-01,"comm","V41",3370000
2016-08-01,"comm","V41",3544400
2016-09-01,"comm","V41",3748000
2016-10-01,"comm","V41",3944400
2016-11-01,"comm","V41",4157600
2016-12-01,"comm","V41",4398000
2017-01-01,"comm","V41",4547200
2017-02-01,"comm","V41",4711200
2017-03-01,"comm","V41",4870400
2017-04-01,"comm","V41",5042800
2017-05-01,"comm","V41",5234400
2017-06-01,"comm","V41",5437600
2017-07-01,"comm","V41",5644000
2017-08-01,"comm","V41",5839600
2017-09-01,"comm","V41",6046800
2017-10-01,"comm","V41",6295600
2017-11-01,"comm","V41",6502000
2017-12-01,"comm","V41",6720400
2018-01-01,"comm","V41",6847200
2018-02-01,"comm","V41",6966400
2018-03-01,"comm","V41",7126400
2018-04-01,"comm","V41",7266000
2018-05-01,"comm","V41",7399200
2018-06-01,"comm","V41",7536800
2018-07-01,"comm","V41",7690800
2018-08-01,"comm","V41",7799600
2018-09-01,"comm","V41",7934800
2018-10-01,"comm","V41",8109600
2018-11-01,"comm","V41",8272000
2018-12-01,"comm","V41",8408400
2016-01-01,"comm","V42",2469600
2016-02-01,"comm","V42",2604400
2016-03-01,"comm","V42",2743600
2016-04-01,"comm","V42",2890800
2016-05-01,"comm","V42",3039600
2016-06-01,"comm","V42",3196000
2016-07-01,"comm","V42",3365600
2016-08-01,"comm","V42",3556400
2016-09-01,"comm","V42",3745200
2016-10-01,"comm","V42",3948000
2016-11-01,"comm","V42",4159200
2016-12-01,"comm","V42",4390000
2017-01-01,"comm","V42",4533200
2017-02-01,"comm","V42",4705200
2017-03-01,"comm","V42",4875200
2017-04-01,"comm","V42",5058000
2017-05-01,"comm","V42",5258000
2017-06-01,"comm","V42",5466000
2017-07-01,"comm","V42",5673600
2017-08-01,"comm","V42",5862000
2017-09-01,"comm","V42",6042800
2017-10-01,"comm","V42",6281600
2017-11-01,"comm","V42",6488000
2017-12-01,"comm","V42",6718400
2018-01-01,"comm","V42",6815600
2018-02-01,"comm","V42",6942000
2018-03-01,"comm","V42",7095200
2018-04-01,"comm","V42",7211200
2018-05-01,"comm","V42",7346400
2018-06-01,"comm","V42",7420800
2018-07-01,"comm","V42",7535600
2018-08-01,"comm","V42",7674800
2018-09-01,"comm","V42",7805200
2018-10-01,"comm","V42",7979600
2018-11-01,"comm","V42",8150800
2018-12-01,"comm","V42",8266800
2016-01-01,"comm","V43",2469600
2016-02-01,"comm","V43",2603600
2016-03-01,"comm","V43",2734400
2016-04-01,"comm","V43",2876000
2016-05-01,"comm","V43",3025600
2016-06-01,"comm","V43",3185200
2016-07-01,"comm","V43",3352000
2016-08-01,"comm","V43",3517200
2016-09-01,"comm","V43",3721600
2016-10-01,"comm","V43",3915600
2016-11-01,"comm","V43",4122400
2016-12-01,"comm","V43",4349600
2017-01-01,"comm","V43",4512800
2017-02-01,"comm","V43",4682000
2017-03-01,"comm","V43",4823600
2017-04-01,"comm","V43",4983200
2017-05-01,"comm","V43",5146800
2017-06-01,"comm","V43",5348000
2017-07-01,"comm","V43",5524800
2017-08-01,"comm","V43",5737600
2017-09-01,"comm","V43",5971600
2017-10-01,"comm","V43",6200000
2017-11-01,"comm","V43",6437600
2017-12-01,"comm","V43",6685200
2018-01-01,"comm","V43",6804000
2018-02-01,"comm","V43",6917200
2018-03-01,"comm","V43",7038400
2018-04-01,"comm","V43",7178400
2018-05-01,"comm","V43",7272000
2018-06-01,"comm","V43",7380400
2018-07-01,"comm","V43",7526400
2018-08-01,"comm","V43",7658000
2018-09-01,"comm","V43",7818000
2018-10-01,"comm","V43",7995600
2018-11-01,"comm","V43",8170800
2018-12-01,"comm","V43",8340800
2016-01-01,"comm","V44",2469600
2016-02-01,"comm","V44",2609600
2016-03-01,"comm","V44",2740400
2016-04-01,"comm","V44",2893600
2016-05-01,"comm","V44",3035200
2016-06-01,"comm","V44",3215600
2016-07-01,"comm","V44",3395200
2016-08-01,"comm","V44",3572000
2016-09-01,"comm","V44",3760400
2016-10-01,"comm","V44",3962800
2016-11-01,"comm","V44",4181200
2016-12-01,"comm","V44",4399200
2017-01-01,"comm","V44",4564400
2017-02-01,"comm","V44",4710000
2017-03-01,"comm","V44",4881600
2017-04-01,"comm","V44",5064000
2017-05-01,"comm","V44",5252800
2017-06-01,"comm","V44",5465200
2017-07-01,"comm","V44",5673200
2017-08-01,"comm","V44",5871200
2017-09-01,"comm","V44",6087600
2017-10-01,"comm","V44",6310000
2017-11-01,"comm","V44",6544000
2017-12-01,"comm","V44",6753200
2018-01-01,"comm","V44",6840800
2018-02-01,"comm","V44",6958000
2018-03-01,"comm","V44",7076400
2018-04-01,"comm","V44",7224000
2018-05-01,"comm","V44",7338800
2018-06-01,"comm","V44",7461200
2018-07-01,"comm","V44",7582000
2018-08-01,"comm","V44",7704400
2018-09-01,"comm","V44",7886400
2018-10-01,"comm","V44",8006800
2018-11-01,"comm","V44",8123600
2018-12-01,"comm","V44",8302800
2016-01-01,"comm","V45",2469600
2016-02-01,"comm","V45",2601200
2016-03-01,"comm","V45",2741200
2016-04-01,"comm","V45",2893200
2016-05-01,"comm","V45",3042000
2016-06-01,"comm","V45",3209600
2016-07-01,"comm","V45",3363600
2016-08-01,"comm","V45",3520000
2016-09-01,"comm","V45",3710000
2016-10-01,"comm","V45",3903200
2016-11-01,"comm","V45",4121600
2016-12-01,"comm","V45",4318000
2017-01-01,"comm","V45",4502400
2017-02-01,"comm","V45",4666000
2017-03-01,"comm","V45",4836000
2017-04-01,"comm","V45",5007200
2017-05-01,"comm","V45",5183200
2017-06-01,"comm","V45",5360800
2017-07-01,"comm","V45",5546400
2017-08-01,"comm","V45",5714400
2017-09-01,"comm","V45",5922400
2017-10-01,"comm","V45",6127200
2017-11-01,"comm","V45",6330000
2017-12-01,"comm","V45",6542400
2018-01-01,"comm","V45",6648000
2018-02-01,"comm","V45",6780000
2018-03-01,"comm","V45",6891200
2018-04-01,"comm","V45",7053200
2018-05-01,"comm","V45",7184800
2018-06-01,"comm","V45",7309600
2018-07-01,"comm","V45",7436800
2018-08-01,"comm","V45",7589200
2018-09-01,"comm","V45",7723600
2018-10-01,"comm","V45",7878000
