"ym","mdl","variable","value"
2018-11-01,"lead","V115",23202
2018-12-01,"lead","V115",23754
2016-01-01,"lead","V116",6174
2016-02-01,"lead","V116",6558
2016-03-01,"lead","V116",6942
2016-04-01,"lead","V116",7360
2016-05-01,"lead","V116",7827
2016-06-01,"lead","V116",8308
2016-07-01,"lead","V116",8818
2016-08-01,"lead","V116",9355
2016-09-01,"lead","V116",9879
2016-10-01,"lead","V116",10463
2016-11-01,"lead","V116",11099
2016-12-01,"lead","V116",11760
2017-01-01,"lead","V116",12272
2017-02-01,"lead","V116",12709
2017-03-01,"lead","V116",13249
2017-04-01,"lead","V116",13787
2017-05-01,"lead","V116",14349
2017-06-01,"lead","V116",14910
2017-07-01,"lead","V116",15528
2017-08-01,"lead","V116",16121
2017-09-01,"lead","V116",16724
2017-10-01,"lead","V116",17333
2017-11-01,"lead","V116",17965
2017-12-01,"lead","V116",18707
2018-01-01,"lead","V116",19076
2018-02-01,"lead","V116",19480
2018-03-01,"lead","V116",19978
2018-04-01,"lead","V116",20362
2018-05-01,"lead","V116",20681
2018-06-01,"lead","V116",21160
2018-07-01,"lead","V116",21614
2018-08-01,"lead","V116",22151
2018-09-01,"lead","V116",22508
2018-10-01,"lead","V116",22906
2018-11-01,"lead","V116",23460
2018-12-01,"lead","V116",23930
2016-01-01,"lead","V117",6174
2016-02-01,"lead","V117",6516
2016-03-01,"lead","V117",6870
2016-04-01,"lead","V117",7287
2016-05-01,"lead","V117",7737
2016-06-01,"lead","V117",8213
2016-07-01,"lead","V117",8693
2016-08-01,"lead","V117",9248
2016-09-01,"lead","V117",9813
2016-10-01,"lead","V117",10382
2016-11-01,"lead","V117",10997
2016-12-01,"lead","V117",11632
2017-01-01,"lead","V117",12110
2017-02-01,"lead","V117",12584
2017-03-01,"lead","V117",13129
2017-04-01,"lead","V117",13628
2017-05-01,"lead","V117",14175
2017-06-01,"lead","V117",14823
2017-07-01,"lead","V117",15417
2017-08-01,"lead","V117",16148
2017-09-01,"lead","V117",16856
2017-10-01,"lead","V117",17475
2017-11-01,"lead","V117",18144
2017-12-01,"lead","V117",18803
2018-01-01,"lead","V117",19018
2018-02-01,"lead","V117",19298
2018-03-01,"lead","V117",19731
2018-04-01,"lead","V117",20172
2018-05-01,"lead","V117",20687
2018-06-01,"lead","V117",21140
2018-07-01,"lead","V117",21539
2018-08-01,"lead","V117",21987
2018-09-01,"lead","V117",22557
2018-10-01,"lead","V117",23005
2018-11-01,"lead","V117",23500
2018-12-01,"lead","V117",23892
2016-01-01,"lead","V118",6174
2016-02-01,"lead","V118",6590
2016-03-01,"lead","V118",6957
2016-04-01,"lead","V118",7376
2016-05-01,"lead","V118",7788
2016-06-01,"lead","V118",8248
2016-07-01,"lead","V118",8728
2016-08-01,"lead","V118",9237
2016-09-01,"lead","V118",9784
2016-10-01,"lead","V118",10358
2016-11-01,"lead","V118",10936
2016-12-01,"lead","V118",11556
2017-01-01,"lead","V118",12043
2017-02-01,"lead","V118",12579
2017-03-01,"lead","V118",13101
2017-04-01,"lead","V118",13625
2017-05-01,"lead","V118",14120
2017-06-01,"lead","V118",14620
2017-07-01,"lead","V118",15295
2017-08-01,"lead","V118",15939
2017-09-01,"lead","V118",16644
2017-10-01,"lead","V118",17234
2017-11-01,"lead","V118",17869
2017-12-01,"lead","V118",18559
2018-01-01,"lead","V118",18872
2018-02-01,"lead","V118",19175
2018-03-01,"lead","V118",19536
2018-04-01,"lead","V118",19937
2018-05-01,"lead","V118",20265
2018-06-01,"lead","V118",20714
2018-07-01,"lead","V118",21071
2018-08-01,"lead","V118",21659
2018-09-01,"lead","V118",22100
2018-10-01,"lead","V118",22387
2018-11-01,"lead","V118",22908
2018-12-01,"lead","V118",23222
2016-01-01,"lead","V119",6174
2016-02-01,"lead","V119",6506
2016-03-01,"lead","V119",6893
2016-04-01,"lead","V119",7308
2016-05-01,"lead","V119",7744
2016-06-01,"lead","V119",8178
2016-07-01,"lead","V119",8665
2016-08-01,"lead","V119",9155
2016-09-01,"lead","V119",9674
2016-10-01,"lead","V119",10200
2016-11-01,"lead","V119",10838
2016-12-01,"lead","V119",11441
2017-01-01,"lead","V119",11886
2017-02-01,"lead","V119",12327
2017-03-01,"lead","V119",12802
2017-04-01,"lead","V119",13363
2017-05-01,"lead","V119",13971
2017-06-01,"lead","V119",14559
2017-07-01,"lead","V119",15171
2017-08-01,"lead","V119",15860
2017-09-01,"lead","V119",16484
2017-10-01,"lead","V119",17107
2017-11-01,"lead","V119",17713
2017-12-01,"lead","V119",18360
2018-01-01,"lead","V119",18784
2018-02-01,"lead","V119",19300
2018-03-01,"lead","V119",19569
2018-04-01,"lead","V119",19939
2018-05-01,"lead","V119",20331
2018-06-01,"lead","V119",20748
2018-07-01,"lead","V119",21093
2018-08-01,"lead","V119",21593
2018-09-01,"lead","V119",22171
2018-10-01,"lead","V119",22579
2018-11-01,"lead","V119",23138
2018-12-01,"lead","V119",23509
2016-01-01,"lead","V120",6174
2016-02-01,"lead","V120",6547
2016-03-01,"lead","V120",6971
2016-04-01,"lead","V120",7411
2016-05-01,"lead","V120",7844
2016-06-01,"lead","V120",8317
2016-07-01,"lead","V120",8803
2016-08-01,"lead","V120",9299
2016-09-01,"lead","V120",9834
2016-10-01,"lead","V120",10455
2016-11-01,"lead","V120",11078
2016-12-01,"lead","V120",11702
2017-01-01,"lead","V120",12237
2017-02-01,"lead","V120",12706
2017-03-01,"lead","V120",13172
2017-04-01,"lead","V120",13702
2017-05-01,"lead","V120",14324
2017-06-01,"lead","V120",14885
2017-07-01,"lead","V120",15506
2017-08-01,"lead","V120",16137
2017-09-01,"lead","V120",16766
2017-10-01,"lead","V120",17326
2017-11-01,"lead","V120",17977
2017-12-01,"lead","V120",18652
2018-01-01,"lead","V120",19076
2018-02-01,"lead","V120",19510
2018-03-01,"lead","V120",19891
2018-04-01,"lead","V120",20236
2018-05-01,"lead","V120",20695
2018-06-01,"lead","V120",21068
2018-07-01,"lead","V120",21410
2018-08-01,"lead","V120",21891
2018-09-01,"lead","V120",22291
2018-10-01,"lead","V120",22690
2018-11-01,"lead","V120",23208
2018-12-01,"lead","V120",23630
2016-01-01,"lead","V121",6174
2016-02-01,"lead","V121",6554
2016-03-01,"lead","V121",6919
2016-04-01,"lead","V121",7365
2016-05-01,"lead","V121",7790
2016-06-01,"lead","V121",8306
2016-07-01,"lead","V121",8789
2016-08-01,"lead","V121",9309
2016-09-01,"lead","V121",9894
2016-10-01,"lead","V121",10549
2016-11-01,"lead","V121",11127
2016-12-01,"lead","V121",11817
2017-01-01,"lead","V121",12256
2017-02-01,"lead","V121",12810
2017-03-01,"lead","V121",13332
2017-04-01,"lead","V121",13894
2017-05-01,"lead","V121",14511
2017-06-01,"lead","V121",15088
2017-07-01,"lead","V121",15762
2017-08-01,"lead","V121",16378
2017-09-01,"lead","V121",17048
2017-10-01,"lead","V121",17746
2017-11-01,"lead","V121",18447
2017-12-01,"lead","V121",19228
2018-01-01,"lead","V121",19708
2018-02-01,"lead","V121",20139
2018-03-01,"lead","V121",20602
2018-04-01,"lead","V121",21020
2018-05-01,"lead","V121",21433
2018-06-01,"lead","V121",21821
2018-07-01,"lead","V121",22302
2018-08-01,"lead","V121",22656
2018-09-01,"lead","V121",23024
2018-10-01,"lead","V121",23646
2018-11-01,"lead","V121",24060
2018-12-01,"lead","V121",24323
2016-01-01,"lead","V122",6174
2016-02-01,"lead","V122",6533
2016-03-01,"lead","V122",6939
2016-04-01,"lead","V122",7324
2016-05-01,"lead","V122",7737
2016-06-01,"lead","V122",8217
2016-07-01,"lead","V122",8743
2016-08-01,"lead","V122",9278
2016-09-01,"lead","V122",9819
2016-10-01,"lead","V122",10369
2016-11-01,"lead","V122",11015
2016-12-01,"lead","V122",11600
2017-01-01,"lead","V122",12089
2017-02-01,"lead","V122",12570
2017-03-01,"lead","V122",13043
2017-04-01,"lead","V122",13519
2017-05-01,"lead","V122",14066
2017-06-01,"lead","V122",14676
2017-07-01,"lead","V122",15305
2017-08-01,"lead","V122",15932
2017-09-01,"lead","V122",16386
2017-10-01,"lead","V122",16948
2017-11-01,"lead","V122",17594
2017-12-01,"lead","V122",18240
2018-01-01,"lead","V122",18597
2018-02-01,"lead","V122",18989
2018-03-01,"lead","V122",19390
2018-04-01,"lead","V122",19786
2018-05-01,"lead","V122",20222
2018-06-01,"lead","V122",20641
2018-07-01,"lead","V122",21046
2018-08-01,"lead","V122",21563
2018-09-01,"lead","V122",21900
2018-10-01,"lead","V122",22326
2018-11-01,"lead","V122",22791
2018-12-01,"lead","V122",23275
2016-01-01,"lead","V123",6174
2016-02-01,"lead","V123",6528
2016-03-01,"lead","V123",6909
2016-04-01,"lead","V123",7315
2016-05-01,"lead","V123",7759
2016-06-01,"lead","V123",8249
2016-07-01,"lead","V123",8761
2016-08-01,"lead","V123",9249
2016-09-01,"lead","V123",9796
2016-10-01,"lead","V123",10433
2016-11-01,"lead","V123",11061
2016-12-01,"lead","V123",11778
2017-01-01,"lead","V123",12266
2017-02-01,"lead","V123",12784
2017-03-01,"lead","V123",13285
2017-04-01,"lead","V123",13830
2017-05-01,"lead","V123",14364
2017-06-01,"lead","V123",14915
2017-07-01,"lead","V123",15548
2017-08-01,"lead","V123",16170
2017-09-01,"lead","V123",16793
2017-10-01,"lead","V123",17455
2017-11-01,"lead","V123",18206
2017-12-01,"lead","V123",18864
2018-01-01,"lead","V123",19193
2018-02-01,"lead","V123",19635
2018-03-01,"lead","V123",19939
2018-04-01,"lead","V123",20371
2018-05-01,"lead","V123",20890
2018-06-01,"lead","V123",21218
2018-07-01,"lead","V123",21636
2018-08-01,"lead","V123",22065
2018-09-01,"lead","V123",22468
2018-10-01,"lead","V123",23119
2018-11-01,"lead","V123",23655
2018-12-01,"lead","V123",24108
2016-01-01,"lead","V124",6174
2016-02-01,"lead","V124",6546
2016-03-01,"lead","V124",6957
2016-04-01,"lead","V124",7384
2016-05-01,"lead","V124",7861
2016-06-01,"lead","V124",8340
2016-07-01,"lead","V124",8807
2016-08-01,"lead","V124",9341
2016-09-01,"lead","V124",9949
2016-10-01,"lead","V124",10570
2016-11-01,"lead","V124",11264
2016-12-01,"lead","V124",11916
2017-01-01,"lead","V124",12377
2017-02-01,"lead","V124",12840
2017-03-01,"lead","V124",13388
2017-04-01,"lead","V124",13982
2017-05-01,"lead","V124",14502
2017-06-01,"lead","V124",15054
2017-07-01,"lead","V124",15600
2017-08-01,"lead","V124",16234
2017-09-01,"lead","V124",16909
2017-10-01,"lead","V124",17591
2017-11-01,"lead","V124",18331
2017-12-01,"lead","V124",19134
2018-01-01,"lead","V124",19525
2018-02-01,"lead","V124",20016
2018-03-01,"lead","V124",20456
2018-04-01,"lead","V124",20869
2018-05-01,"lead","V124",21364
2018-06-01,"lead","V124",21680
2018-07-01,"lead","V124",22198
2018-08-01,"lead","V124",22762
2018-09-01,"lead","V124",23236
2018-10-01,"lead","V124",23719
2018-11-01,"lead","V124",24168
2018-12-01,"lead","V124",24679
2016-01-01,"lead","V125",6174
2016-02-01,"lead","V125",6550
2016-03-01,"lead","V125",6943
2016-04-01,"lead","V125",7369
2016-05-01,"lead","V125",7825
2016-06-01,"lead","V125",8297
2016-07-01,"lead","V125",8801
2016-08-01,"lead","V125",9345
2016-09-01,"lead","V125",9907
2016-10-01,"lead","V125",10482
2016-11-01,"lead","V125",11045
2016-12-01,"lead","V125",11651
2017-01-01,"lead","V125",12138
2017-02-01,"lead","V125",12623
2017-03-01,"lead","V125",13110
2017-04-01,"lead","V125",13647
2017-05-01,"lead","V125",14040
2017-06-01,"lead","V125",14591
2017-07-01,"lead","V125",15083
2017-08-01,"lead","V125",15742
2017-09-01,"lead","V125",16362
2017-10-01,"lead","V125",17001
2017-11-01,"lead","V125",17680
2017-12-01,"lead","V125",18450
2018-01-01,"lead","V125",18836
2018-02-01,"lead","V125",19301
2018-03-01,"lead","V125",19689
2018-04-01,"lead","V125",20067
2018-05-01,"lead","V125",20494
2018-06-01,"lead","V125",20925
2018-07-01,"lead","V125",21182
2018-08-01,"lead","V125",21693
2018-09-01,"lead","V125",22095
2018-10-01,"lead","V125",22554
2018-11-01,"lead","V125",23062
2018-12-01,"lead","V125",23529
2016-01-01,"lead","V126",6174
2016-02-01,"lead","V126",6529
2016-03-01,"lead","V126",6943
2016-04-01,"lead","V126",7381
2016-05-01,"lead","V126",7816
2016-06-01,"lead","V126",8294
2016-07-01,"lead","V126",8765
2016-08-01,"lead","V126",9231
2016-09-01,"lead","V126",9732
2016-10-01,"lead","V126",10290
2016-11-01,"lead","V126",10921
2016-12-01,"lead","V126",11576
2017-01-01,"lead","V126",12080
2017-02-01,"lead","V126",12550
2017-03-01,"lead","V126",13058
2017-04-01,"lead","V126",13531
2017-05-01,"lead","V126",14111
2017-06-01,"lead","V126",14630
2017-07-01,"lead","V126",15192
2017-08-01,"lead","V126",15779
2017-09-01,"lead","V126",16320
2017-10-01,"lead","V126",17009
2017-11-01,"lead","V126",17690
2017-12-01,"lead","V126",18441
2018-01-01,"lead","V126",18810
2018-02-01,"lead","V126",19124
2018-03-01,"lead","V126",19452
2018-04-01,"lead","V126",19900
2018-05-01,"lead","V126",20352
2018-06-01,"lead","V126",20681
2018-07-01,"lead","V126",21123
2018-08-01,"lead","V126",21474
2018-09-01,"lead","V126",21923
2018-10-01,"lead","V126",22376
2018-11-01,"lead","V126",22742
2018-12-01,"lead","V126",23268
2016-01-01,"lead","V127",6174
2016-02-01,"lead","V127",6532
2016-03-01,"lead","V127",6920
2016-04-01,"lead","V127",7319
2016-05-01,"lead","V127",7771
2016-06-01,"lead","V127",8271
2016-07-01,"lead","V127",8791
2016-08-01,"lead","V127",9293
2016-09-01,"lead","V127",9827
2016-10-01,"lead","V127",10425
2016-11-01,"lead","V127",11053
2016-12-01,"lead","V127",11777
2017-01-01,"lead","V127",12223
2017-02-01,"lead","V127",12686
2017-03-01,"lead","V127",13230
2017-04-01,"lead","V127",13831
2017-05-01,"lead","V127",14406
2017-06-01,"lead","V127",14939
2017-07-01,"lead","V127",15494
2017-08-01,"lead","V127",16077
2017-09-01,"lead","V127",16660
2017-10-01,"lead","V127",17319
2017-11-01,"lead","V127",18039
2017-12-01,"lead","V127",18785
2018-01-01,"lead","V127",19107
2018-02-01,"lead","V127",19548
2018-03-01,"lead","V127",19843
2018-04-01,"lead","V127",20376
2018-05-01,"lead","V127",20805
2018-06-01,"lead","V127",21138
2018-07-01,"lead","V127",21523
2018-08-01,"lead","V127",21901
2018-09-01,"lead","V127",22312
2018-10-01,"lead","V127",22822
2018-11-01,"lead","V127",23202
2018-12-01,"lead","V127",23497
2016-01-01,"lead","V128",6174
2016-02-01,"lead","V128",6520
2016-03-01,"lead","V128",6918
2016-04-01,"lead","V128",7300
2016-05-01,"lead","V128",7719
2016-06-01,"lead","V128",8184
2016-07-01,"lead","V128",8692
2016-08-01,"lead","V128",9178
2016-09-01,"lead","V128",9745
2016-10-01,"lead","V128",10365
2016-11-01,"lead","V128",11021
2016-12-01,"lead","V128",11696
2017-01-01,"lead","V128",12181
2017-02-01,"lead","V128",12617
2017-03-01,"lead","V128",13105
2017-04-01,"lead","V128",13684
2017-05-01,"lead","V128",14219
2017-06-01,"lead","V128",14798
2017-07-01,"lead","V128",15357
2017-08-01,"lead","V128",15955
2017-09-01,"lead","V128",16624
2017-10-01,"lead","V128",17270
2017-11-01,"lead","V128",17851
2017-12-01,"lead","V128",18564
2018-01-01,"lead","V128",18950
2018-02-01,"lead","V128",19272
2018-03-01,"lead","V128",19654
2018-04-01,"lead","V128",20092
2018-05-01,"lead","V128",20429
2018-06-01,"lead","V128",20939
2018-07-01,"lead","V128",21364
2018-08-01,"lead","V128",21924
2018-09-01,"lead","V128",22388
2018-10-01,"lead","V128",22833
2018-11-01,"lead","V128",23202
2018-12-01,"lead","V128",23676
2016-01-01,"lead","V129",6174
2016-02-01,"lead","V129",6551
2016-03-01,"lead","V129",6918
2016-04-01,"lead","V129",7333
2016-05-01,"lead","V129",7802
2016-06-01,"lead","V129",8268
2016-07-01,"lead","V129",8753
2016-08-01,"lead","V129",9284
2016-09-01,"lead","V129",9746
2016-10-01,"lead","V129",10346
2016-11-01,"lead","V129",10971
2016-12-01,"lead","V129",11584
2017-01-01,"lead","V129",12002
2017-02-01,"lead","V129",12568
2017-03-01,"lead","V129",13047
2017-04-01,"lead","V129",13643
2017-05-01,"lead","V129",14133
2017-06-01,"lead","V129",14667
2017-07-01,"lead","V129",15257
2017-08-01,"lead","V129",15824
2017-09-01,"lead","V129",16496
2017-10-01,"lead","V129",17227
2017-11-01,"lead","V129",17954
2017-12-01,"lead","V129",18654
2018-01-01,"lead","V129",18890
2018-02-01,"lead","V129",19246
2018-03-01,"lead","V129",19677
2018-04-01,"lead","V129",20082
2018-05-01,"lead","V129",20393
2018-06-01,"lead","V129",20747
2018-07-01,"lead","V129",21189
2018-08-01,"lead","V129",21554
2018-09-01,"lead","V129",22005
2018-10-01,"lead","V129",22417
2018-11-01,"lead","V129",22823
2018-12-01,"lead","V129",23272
2016-01-01,"lead","V130",6174
2016-02-01,"lead","V130",6544
2016-03-01,"lead","V130",6925
2016-04-01,"lead","V130",7312
2016-05-01,"lead","V130",7776
2016-06-01,"lead","V130",8265
2016-07-01,"lead","V130",8735
2016-08-01,"lead","V130",9299
2016-09-01,"lead","V130",9855
2016-10-01,"lead","V130",10458
2016-11-01,"lead","V130",11070
2016-12-01,"lead","V130",11731
2017-01-01,"lead","V130",12226
2017-02-01,"lead","V130",12762
2017-03-01,"lead","V130",13193
2017-04-01,"lead","V130",13778
2017-05-01,"lead","V130",14311
2017-06-01,"lead","V130",14930
2017-07-01,"lead","V130",15554
2017-08-01,"lead","V130",16143
2017-09-01,"lead","V130",16717
2017-10-01,"lead","V130",17392
2017-11-01,"lead","V130",18035
2017-12-01,"lead","V130",18745
2018-01-01,"lead","V130",19080
2018-02-01,"lead","V130",19504
2018-03-01,"lead","V130",19861
2018-04-01,"lead","V130",20339
2018-05-01,"lead","V130",20706
2018-06-01,"lead","V130",21133
2018-07-01,"lead","V130",21589
2018-08-01,"lead","V130",21975
2018-09-01,"lead","V130",22317
2018-10-01,"lead","V130",22725
2018-11-01,"lead","V130",23182
2018-12-01,"lead","V130",23673
2016-01-01,"lead","V131",6174
2016-02-01,"lead","V131",6530
2016-03-01,"lead","V131",6912
2016-04-01,"lead","V131",7318
2016-05-01,"lead","V131",7781
2016-06-01,"lead","V131",8225
2016-07-01,"lead","V131",8758
2016-08-01,"lead","V131",9330
2016-09-01,"lead","V131",9892
2016-10-01,"lead","V131",10443
2016-11-01,"lead","V131",11099
2016-12-01,"lead","V131",11724
2017-01-01,"lead","V131",12224
2017-02-01,"lead","V131",12780
2017-03-01,"lead","V131",13305
2017-04-01,"lead","V131",13859
2017-05-01,"lead","V131",14347
2017-06-01,"lead","V131",14891
2017-07-01,"lead","V131",15518
2017-08-01,"lead","V131",16116
2017-09-01,"lead","V131",16743
2017-10-01,"lead","V131",17350
2017-11-01,"lead","V131",18093
2017-12-01,"lead","V131",18730
2018-01-01,"lead","V131",19117
2018-02-01,"lead","V131",19400
2018-03-01,"lead","V131",19654
2018-04-01,"lead","V131",20047
2018-05-01,"lead","V131",20432
2018-06-01,"lead","V131",20781
2018-07-01,"lead","V131",21046
2018-08-01,"lead","V131",21522
2018-09-01,"lead","V131",21966
2018-10-01,"lead","V131",22443
2018-11-01,"lead","V131",22850
2018-12-01,"lead","V131",23404
2016-01-01,"lead","V132",6174
2016-02-01,"lead","V132",6565
2016-03-01,"lead","V132",6963
2016-04-01,"lead","V132",7386
2016-05-01,"lead","V132",7820
2016-06-01,"lead","V132",8311
2016-07-01,"lead","V132",8835
2016-08-01,"lead","V132",9344
2016-09-01,"lead","V132",9910
2016-10-01,"lead","V132",10502
2016-11-01,"lead","V132",11128
2016-12-01,"lead","V132",11828
2017-01-01,"lead","V132",12315
2017-02-01,"lead","V132",12799
2017-03-01,"lead","V132",13301
2017-04-01,"lead","V132",13881
2017-05-01,"lead","V132",14499
2017-06-01,"lead","V132",15100
2017-07-01,"lead","V132",15783
2017-08-01,"lead","V132",16433
2017-09-01,"lead","V132",17114
2017-10-01,"lead","V132",17890
2017-11-01,"lead","V132",18557
2017-12-01,"lead","V132",19427
2018-01-01,"lead","V132",19844
2018-02-01,"lead","V132",20243
2018-03-01,"lead","V132",20664
2018-04-01,"lead","V132",21076
2018-05-01,"lead","V132",21432
2018-06-01,"lead","V132",21743
2018-07-01,"lead","V132",22144
2018-08-01,"lead","V132",22553
2018-09-01,"lead","V132",23110
2018-10-01,"lead","V132",23588
2018-11-01,"lead","V132",24227
2018-12-01,"lead","V132",24578
2016-01-01,"lead","V133",6174
2016-02-01,"lead","V133",6536
2016-03-01,"lead","V133",6896
2016-04-01,"lead","V133",7318
2016-05-01,"lead","V133",7722
2016-06-01,"lead","V133",8218
2016-07-01,"lead","V133",8716
2016-08-01,"lead","V133",9211
2016-09-01,"lead","V133",9737
2016-10-01,"lead","V133",10316
2016-11-01,"lead","V133",10960
2016-12-01,"lead","V133",11654
2017-01-01,"lead","V133",12104
2017-02-01,"lead","V133",12617
2017-03-01,"lead","V133",13140
2017-04-01,"lead","V133",13642
2017-05-01,"lead","V133",14188
2017-06-01,"lead","V133",14765
2017-07-01,"lead","V133",15309
2017-08-01,"lead","V133",15871
2017-09-01,"lead","V133",16603
2017-10-01,"lead","V133",17136
2017-11-01,"lead","V133",17879
2017-12-01,"lead","V133",18682
2018-01-01,"lead","V133",19093
2018-02-01,"lead","V133",19565
2018-03-01,"lead","V133",20002
2018-04-01,"lead","V133",20484
2018-05-01,"lead","V133",20950
2018-06-01,"lead","V133",21439
2018-07-01,"lead","V133",21839
2018-08-01,"lead","V133",22343
2018-09-01,"lead","V133",22696
2018-10-01,"lead","V133",23060
2018-11-01,"lead","V133",23646
2018-12-01,"lead","V133",24083
